Date,Salesperson,Customer Name,Car Make,Car Model,Car Year,Sale Price,Commission Rate,Commission Earned
8/14/2022,Jack Baker,Jon Perez,Toyota,Corolla,2019,11438,0.086342173,987.58
8/17/2022,Kyle Newton,Duane Sawyer,Ford,F-150,2018,45507,0.11830479,5383.7
8/8/2022,Janet Bishop,Paul Harper,Honda,Corolla,2013,32507,0.144413807,4694.46
1/19/2023,Lee Davis,Patricia Lopez,Nissan,Silverado,2019,30447,0.096784443,2946.8
10/31/2022,Michelle Miller,Michele Gates,Honda,F-150,2017,22007,0.096953912,2133.66
4/1/2023,Julie Martin,Kevin Johnston,Nissan,Civic,2015,35411,0.139946184,4955.63
4/19/2023,Tonya Jones,Lori Peterson,Honda,Corolla,2013,44578,0.098678137,4398.87
8/22/2022,Craig Aguirre,Michael Winters,Ford,Silverado,2015,35817,0.127873403,4580.04
10/25/2022,Kristi James,William Holmes,Honda,F-150,2018,42284,0.055482135,2346.01
2/7/2023,Kelly Morales,Pamela Good,Chevrolet,Silverado,2018,36280,0.116559759,4228.79
7/23/2022,Shaun Mcmillan,Brittany Orr,Nissan,Civic,2020,26053,0.141373301,3683.2
9/10/2022,Joyce Zamora,Mathew Savage,Chevrolet,Altima,2014,42165,0.068723558,2897.73
10/14/2022,Ashley Pham,James Sanchez,Toyota,Silverado,2014,17058,0.126458971,2157.14
2/16/2023,Amanda Evans,Margaret Peters,Nissan,Silverado,2020,16731,0.065369123,1093.69
6/1/2022,Kelli Martinez,Tammy Smith,Nissan,Altima,2020,49096,0.093490839,4590.03
6/15/2022,Michele Gonzalez,William Wilson,Nissan,Silverado,2019,46600,0.103945273,4843.85
6/10/2022,Richard Thompson,Jordan Day,Honda,Civic,2013,19348,0.136171042,2634.64
5/25/2022,Nicholas Wall,Leslie Smith,Ford,F-150,2021,13771,0.105623144,1454.54
12/14/2022,Bryce Parks,Kenneth Rogers,Nissan,Altima,2014,29596,0.101733637,3010.91
2/13/2023,Pam Jones,Mike Thompson,Nissan,Corolla,2022,10665,0.082529639,880.18
3/11/2023,Jodi Cabrera,Paul Dennis,Toyota,Silverado,2022,43467,0.080016747,3478.09
1/31/2023,Stephanie Bush,Bradley Singleton,Toyota,F-150,2013,20416,0.078435632,1601.34
1/3/2023,Colin Davis,Jesse Hodges,Chevrolet,Corolla,2012,33134,0.06256833,2073.14
3/21/2023,Megan Hunter,Carl Stewart,Nissan,Civic,2015,15019,0.131677144,1977.66
6/21/2022,Cathy Merritt,Patrick Ponce,Chevrolet,Corolla,2020,45889,0.145585366,6680.77
3/29/2023,,Ethan Jones,Toyota,F-150,2019,18530,0.070597634,1308.17
3/7/2023,Jacqueline Hernandez,Vincent Hall,Ford,Silverado,2016,41598,0.1387373,5771.19
6/9/2022,Brittany Jones,Stuart Blair,Toyota,F-150,2020,26635,0.084915339,2261.72
10/11/2022,Charles Robinson,Patrick Chang,Chevrolet,Altima,2021,10972,0.088852628,974.89
12/23/2022,Dennis Perkins,Gary Franco,Ford,Silverado,2016,47626,0.082993011,3952.63
9/7/2022,Christopher Taylor,Jenna Simpson,Nissan,Corolla,2022,28194,0.057698554,1626.75
3/22/2023,Michael Taylor,Charles Reyes,Honda,Altima,2016,48489,0.054084118,2622.48
10/9/2022,Frank Miller,Amber Holland,Chevrolet,F-150,2011,38429,0.113051588,4344.46
4/30/2023,Caleb Farrell,Brenda Johnson,Nissan,Silverado,2019,18943,0.119002664,2254.27
10/23/2022,Daniel Beasley,Patrick Thompson,Chevrolet,Civic,2019,42280,0.110907435,4689.17
11/7/2022,Andrew Steele,Antonio Hill,Nissan,Silverado,2013,47931,0.09541522,4573.35
7/15/2022,Jason Pratt,Jonathan Miranda,Nissan,Civic,2020,48771,0.085684734,4178.93
11/26/2022,Jesse Wright,Sara Rivas,Honda,Silverado,2015,25052,0.131351949,3290.63
5/24/2022,Philip Watts,Audrey Aguilar,Ford,F-150,2015,39074,0.075490629,2949.72
2/14/2023,Mark Munoz Jr.,Robin Ward,Chevrolet,Civic,2015,17766,0.107173644,1904.05
9/4/2022,Joshua Brennan,Kevin Buckley,Nissan,Silverado,2020,42151,0.130161755,5486.45
9/22/2022,Mark Schmidt,Wendy Wright,Ford,Altima,2013,45901,0.135570465,6222.82
7/6/2022,Christopher Coleman,Jason Garcia,Honda,Civic,2021,15209,0.122990515,1870.56
12/23/2022,Dominic Reed,Richard Russell,Chevrolet,F-150,2012,38392,0.070603641,2710.61
4/25/2023,Stefanie Vance,Eugene Keith,Honda,Civic,2012,43145,0.115007284,4961.99
5/22/2022,Mitchell Boyd,Heather Sanchez,Nissan,Corolla,2022,33507,0.076854655,2575.17
10/19/2022,Charles Evans,Jennifer Griffin,Honda,F-150,2013,27725,0.072761464,2017.31
2/7/2023,Robert Davis,Michael Smith,Chevrolet,Silverado,2020,22725,0.102284079,2324.41
12/8/2022,Deborah Wright,Linda Jennings,Honda,Altima,2017,22902,0.135989501,3114.43
3/24/2023,Ashley Carrillo,Alexandria Orozco,Chevrolet,Corolla,2014,21374,0.114954206,2457.03
12/3/2022,Amber Ferguson,Amber Lang,Toyota,Corolla,2018,23069,0.118324529,2729.63
4/21/2023,Timothy Lopez,Jacob Ramirez,Honda,Civic,2014,34268,0.078693477,2696.67
5/15/2022,Phillip Castillo,Kimberly Smith,Honda,Altima,2015,26448,0.099650342,2635.55
7/28/2022,Stacie Woods,Amanda Fleming,Toyota,Silverado,2016,23870,0.058939252,1406.88
9/24/2022,Daniel Thomas,James Hinton,Nissan,Civic,2022,48759,0.12715995,6200.19
12/27/2022,Samantha Rivera,Matthew Rios,Honda,Civic,2016,42297,0.103303578,4369.43
10/23/2022,Robert Smith,Stephanie Wilson,Ford,F-150,2011,45766,0.100043099,4578.57
5/16/2022,Jeffrey Hall,Robert Wallace,Honda,Corolla,2011,24803,0.079808615,1979.49
11/18/2022,David Wilson,Diane Simmons,Chevrolet,F-150,2020,21702,0.124066161,2692.48
5/27/2022,Anthony Richmond,Paul Gutierrez,Chevrolet,Civic,2012,12859,0.101239012,1301.83
4/9/2023,Erica King,Loretta Ward,Chevrolet,Corolla,2022,38231,0.125084855,4782.12
6/30/2022,Donald Allen,Carrie Foster,Toyota,Corolla,2019,13318,0.054561657,726.65
8/6/2022,Jesse Lee,Gregory Valdez,Chevrolet,Altima,2011,36381,0.075956454,2763.37
7/17/2022,Travis Dean,John Moreno,Ford,F-150,2013,21023,0.124916133,2626.11
2/9/2023,Jennifer Silva,Stephen Smith,Nissan,Civic,2018,47094,0.13636047,6421.76
10/16/2022,Stephanie Bowman,Jessica Sanchez,Nissan,Silverado,2016,27212,0.081778391,2225.35
12/5/2022,Kathy Barnett MD,Debbie Vega,Ford,Corolla,2014,47828,0.127828479,6113.78
8/20/2022,Amanda Rodgers,Beth Barnes,Honda,Silverado,2014,24733,0.119378313,2952.58
11/4/2022,Rachel Anderson,Jason Tanner,Ford,Corolla,2021,23370,0.111890444,2614.88
6/19/2022,Joseph Ross,Mary Stout,Honda,Corolla,2015,10052,0.120159046,1207.84
7/21/2022,David Hoffman,Robert Hanna,Ford,F-150,2015,20642,0.108088496,2231.16
8/29/2022,Cynthia Clayton,Marcus Wells,Ford,Civic,2015,42782,0.10664133,4562.33
10/9/2022,Dana Shaw,Dr. Gary Nelson,Chevrolet,Civic,2016,10650,0.066416864,707.34
8/11/2022,Jennifer Riley,Randy Lee,Toyota,Civic,2012,18368,0.110612495,2031.73
1/27/2023,Troy Lopez,Richard Mcdonald,Nissan,Altima,2017,40042,0.146155901,5852.37
5/22/2022,Leslie Weaver,Tina Barker,Ford,Altima,2011,43246,0.100966821,4366.41
1/26/2023,Thomas Kirby,John Gonzales,Ford,Altima,2010,12774,0.070399678,899.29
1/29/2023,Mr. Jeremy West,Christopher Sanchez,Honda,Civic,2018,28836,0.099895596,2880.59
3/27/2023,Vincent West,Kathleen Wood,Nissan,Corolla,2017,34203,0.057133508,1954.14
1/25/2023,Allison Key,David Weaver,Honda,F-150,2020,19755,0.128432314,2537.18
10/26/2022,Susan Middleton,Crystal Miller,Toyota,F-150,2017,20087,0.095836351,1925.06
6/8/2022,Pamela Kennedy,Bethany Martin,Toyota,Corolla,2010,36287,0.08966782,3253.78
9/22/2022,Maria Short,Anthony Hunt,Nissan,Corolla,2013,15191,0.083512706,1268.64
9/9/2022,Tina Henry,Edgar Smith,Toyota,Civic,2012,13063,0.130232537,1701.23
9/7/2022,Dawn Ward,Elizabeth Le,Nissan,Altima,2017,15850,0.087445068,1386
6/11/2022,Jessica Garner,James Young,Nissan,Altima,2016,46666,0.095519447,4457.51
10/27/2022,Alyssa Carr,Sharon Mora,Ford,Corolla,2018,37371,0.079694425,2978.26
5/2/2022,Robert Mccarthy,Timothy Cook,Ford,Altima,2020,34320,0.116731311,4006.22
2/13/2023,Nicholas Smith,Sara Anderson,Nissan,F-150,2018,23009,0.069872491,1607.7
11/16/2022,Kelsey Cross,Maria Weaver,Chevrolet,Altima,2018,16596,0.066269374,1099.81
2/12/2023,Ashley Long,Derek Ortiz,Honda,F-150,2010,46878,0.131713128,6174.45
2/5/2023,Michael Kelly,Michael Powell,Chevrolet,Civic,2014,22608,0.078795981,1781.42
11/26/2022,Jennifer Jones,Margaret Harper,Ford,Silverado,2021,44567,0.105713891,4711.35
1/3/2023,Michelle Ray,John Velasquez,Honda,F-150,2011,17153,0.120071807,2059.59
5/28/2022,Joshua Orozco,Juan Benitez,Toyota,Corolla,2012,12478,0.106040721,1323.18
8/22/2022,Barbara Washington,Jill Wiley,Nissan,Silverado,2022,37669,0.053411145,2011.94
8/24/2022,Kelly Johnson MD,Bianca Cox,Honda,Silverado,2014,27081,0.125425945,3396.66
5/8/2022,Jessica Hicks MD,Barbara Robinson,Chevrolet,Silverado,2021,34270,0.065248222,2236.06
11/14/2022,Scott Ho,Benjamin Crosby,Chevrolet,Silverado,2015,29158,0.141247981,4118.51
7/9/2022,Michelle Martin,Thomas Garza,Chevrolet,Silverado,2022,15604,0.099910131,1559
3/3/2023,Heidi Barker,Christopher Miller,Nissan,Civic,2011,35498,0.062457441,2217.11
12/5/2022,Ryan Young,Joseph Butler,Toyota,Civic,2020,20926,0.059240685,1239.67
2/5/2023,Sarah King,Cory Garza,Honda,Corolla,2018,18160,0.141116314,2562.67
10/1/2022,Christie White,Brenda Sullivan,Toyota,Silverado,2011,24235,0.098484898,2386.78
9/16/2022,Michael Long,Scott Clark,Chevrolet,F-150,2012,42295,0.139686734,5908.05
7/1/2022,Stephanie Austin,Charles Terry,Chevrolet,Altima,2014,40154,0.113278432,4548.58
8/23/2022,Jennifer Chen,Brandy Kim,Chevrolet,Altima,2018,36001,0.145276063,5230.08
6/13/2022,David Lin,Amy Green,Toyota,Silverado,2019,48834,0.094460379,4612.88
3/27/2023,Amanda Johnson,Andrew Hooper,Chevrolet,Corolla,2010,11840,0.070002479,828.83
4/4/2023,Lisa Wade,Brett Farley,Nissan,F-150,2011,48461,0.126537972,6132.16
2/2/2023,Ashley Williams,Phillip Nunez MD,Chevrolet,Altima,2019,24293,0.106816774,2594.9
11/17/2022,Kelly Huynh,Jose Osborne,Honda,Silverado,2019,29001,0.099885798,2896.79
2/15/2023,Mr. Brian Navarro MD,Jennifer Rose,Ford,Civic,2012,16871,0.099300986,1675.31
8/13/2022,Mary Klein,Patricia Gregory,Honda,Silverado,2015,26484,0.111659879,2957.2
3/16/2023,Rachel Reyes DDS,Daniel Johnson,Ford,Silverado,2016,20829,0.145766437,3036.17
8/27/2022,Brandon Blevins,Billy Anderson,Chevrolet,Civic,2019,42930,0.104903735,4503.52
5/18/2022,Leslie Chapman,Michele Bernard,Nissan,Corolla,2013,40246,0.054206778,2181.61
1/24/2023,Katie Morgan,Cynthia Nelson,Honda,Corolla,2021,13256,0.080410746,1065.92
2/5/2023,Alicia Washington,Jeffrey Harris,Ford,Silverado,2022,11148,0.06144894,685.03
5/19/2022,Megan Ward,Jose Evans,Chevrolet,F-150,2018,45137,0.096343681,4348.66
12/15/2022,Terry Green,Nancy Nelson,Ford,Altima,2015,48732,0.089427709,4357.99
1/1/2023,Jessica Anderson,Jennifer Morton MD,Chevrolet,F-150,2020,40125,0.131660072,5282.86
2/5/2023,Laura Black,Zachary Jones,Toyota,Altima,2022,35401,0.074782839,2647.39
10/24/2022,Troy Dudley,Daniel Wilcox,Nissan,Corolla,2020,15904,0.13905132,2211.47
12/24/2022,Jill Wheeler,Antonio Cole,Chevrolet,Altima,2016,24614,0.0805281,1982.12
12/7/2022,Melissa Wright,Christopher Carrillo,Ford,Corolla,2019,15801,0.09421051,1488.62
11/15/2022,Ashley Weber,Shirley Calderon,Toyota,Altima,2018,33608,0.121153418,4071.72
10/19/2022,Lauren Pacheco,Sandra Keller,Ford,Corolla,2020,33709,0.063767808,2149.55
10/25/2022,Christopher Thomas,Rebecca Allison,Nissan,Silverado,2010,16893,0.104080795,1758.24
9/28/2022,Derek Adams,Meagan Henry,Chevrolet,Silverado,2010,37536,0.085177874,3197.24
7/3/2022,Harold Reyes,Zachary Adams,Honda,F-150,2022,12020,0.078191949,939.87
12/8/2022,Kelly Smith,Jeremy Gates,Chevrolet,Civic,2021,42959,0.11630928,4996.53
2/11/2023,Thomas Watson,Dominique Perez,Nissan,Altima,2017,15618,0.104810173,1636.93
9/10/2022,Dawn Cruz,Jacob Humphrey,Ford,Altima,2015,28211,0.138171128,3897.95
2/8/2023,Brittany Lee,Brandon Frey,Ford,Silverado,2011,29176,0.094584865,2759.61
7/18/2022,Debra Edwards,Emma Jones,Ford,Silverado,2021,22334,0.116825017,2609.17
2/26/2023,Rachel Bowers,Natasha Rogers,Ford,Silverado,2021,23300,0.122074149,2844.33
8/28/2022,David Martinez,Michelle Mcpherson,Honda,Civic,2010,28896,0.120017218,3468.02
8/22/2022,Jason Bell,Hayley Levine,Honda,Altima,2021,18151,0.141439989,2567.28
4/21/2023,Crystal Lopez,Donald Perry,Nissan,Silverado,2016,42254,0.1075103,4542.74
6/7/2022,Margaret Mejia,Wayne Garcia,Honda,Silverado,2013,10530,0.125251414,1318.9
2/3/2023,Michael Rhodes,Dr. Courtney Reyes,Nissan,Civic,2018,15743,0.080592924,1268.77
6/16/2022,William Sanchez,Nicholas Thompson,Honda,Civic,2018,24814,0.138895655,3446.56
10/11/2022,Natalie Smith,Elizabeth Moreno,Honda,Civic,2013,49648,0.13623032,6763.56
6/27/2022,Alan Hunter,Mrs. Jamie Wilson DVM,Toyota,Altima,2017,21939,0.07974286,1749.48
7/3/2022,Russell Henry,Tiffany Horton,Honda,Silverado,2015,16748,0.128779164,2156.79
11/15/2022,Lisa Martinez,Jennifer Ferguson,Honda,F-150,2015,37518,0.06399618,2401.01
8/8/2022,Angela Knight,Jacob Oconnor,Chevrolet,F-150,2020,32931,0.064878019,2136.5
12/25/2022,Caleb Hardy,Erin Bell,Honda,Corolla,2019,35580,0.052485068,1867.42
1/1/2023,Sarah Scott,Eric Mata,Honda,Corolla,2012,32149,0.104899296,3372.41
7/13/2022,Emily Robinson,Aaron Yoder,Ford,Altima,2022,19869,0.135940548,2701
7/19/2022,Valerie Evans,Cody Gay,Toyota,Corolla,2014,42841,0.074063794,3172.97
5/31/2022,Heather Mayer,Nicholas King,Toyota,Altima,2012,39653,0.079688044,3159.87
2/10/2023,Angelica Smith,Steve Rose,Honda,F-150,2013,20476,0.133828282,2740.27
12/16/2022,Brandon Henderson,Robin Burton,Chevrolet,F-150,2011,16899,0.089683328,1515.56
3/9/2023,Bradley Pena,Robin Chaney,Nissan,Corolla,2013,15353,0.126016002,1934.72
4/13/2023,Gina Gardner,Jasmine Wilson,Chevrolet,Civic,2018,23980,0.070143689,1682.05
12/12/2022,Lauren Roberts,Lori Rodriguez,Toyota,Corolla,2020,29092,0.102755417,2989.36
2/25/2023,Adam Church,Rebecca Boyer,Ford,Corolla,2022,37590,0.094301159,3544.78
4/17/2023,Grace Norman,Todd Harrison,Nissan,Silverado,2020,14852,0.062776512,932.36
2/25/2023,Michelle Robbins,Steven Jones,Nissan,Civic,2011,14512,0.077540978,1125.27
5/19/2022,Mark Watson,Brent Obrien,Toyota,Civic,2011,28133,0.142335773,4004.33
1/4/2023,Linda Deleon,Chad Gentry,Toyota,Corolla,2014,45996,0.149707105,6885.93
1/24/2023,Patricia Krause,Larry Zhang,Toyota,Silverado,2017,38766,0.090496863,3508.2
4/18/2023,Tara Landry,Matthew Martin,Chevrolet,Silverado,2020,18191,0.119726486,2177.94
2/18/2023,Bryan Vasquez,Charles Jacobs,Nissan,Silverado,2022,41497,0.052229563,2167.37
11/5/2022,Frank Gonzalez,Emily Gilbert,Toyota,Altima,2015,30215,0.087276012,2637.04
8/3/2022,Robert Jenkins,Vicki Cole,Ford,Civic,2020,37418,0.09838798,3681.48
7/3/2022,Francisco Wallace,Robert York,Honda,Civic,2020,30795,0.11632287,3582.16
12/22/2022,Julie Gutierrez,Anthony Allen,Nissan,Altima,2020,43572,0.114982398,5010.01
2/2/2023,Kurt Garcia,James Howard,Nissan,Corolla,2015,47807,0.118571655,5668.56
8/9/2022,Joshua Bridges,Daniel Parsons,Nissan,Civic,2022,37965,0.122586972,4654.01
5/1/2023,Jennifer Schroeder,Bryce Mcgee,Toyota,Silverado,2015,18113,0.052303372,947.37
9/20/2022,Stephen Mills PhD,Jon Walker,Toyota,F-150,2011,43882,0.13829274,6068.56
3/1/2023,Scott Martinez,Jacob Evans,Nissan,Civic,2018,12795,0.135625212,1735.32
10/9/2022,Beverly Jones,Evelyn Pitts,Honda,Civic,2015,29745,0.110310945,3281.2
4/16/2023,Juan Murphy,Aaron Mccarthy,Honda,Silverado,2022,17837,0.070756739,1262.09
3/27/2023,Ruben Cross,John Tyler,Nissan,Civic,2012,28593,0.147074864,4205.31
12/2/2022,Lindsey Stanton,Kimberly Mccarthy,Toyota,Civic,2021,19399,0.116246814,2255.07
9/13/2022,Ryan Valencia,Eric Carr,Honda,Silverado,2014,18130,0.134965436,2446.92
1/5/2023,Roberta Lee,Mark Anderson,Ford,Civic,2022,47509,0.071752873,3408.91
10/21/2022,Laura Delacruz,Matthew Valdez,Ford,Corolla,2013,37602,0.090120493,3388.71
10/25/2022,Allison Quinn,Dana Clark,Ford,F-150,2020,25217,0.137732715,3473.21
8/29/2022,Dr. Elizabeth Freeman,Meagan Neal,Toyota,Silverado,2019,49150,0.140502893,6905.72
10/21/2022,John Miller,Jennifer Stewart,Nissan,Silverado,2017,48903,0.086658574,4237.86
1/7/2023,David Brooks,Jessica Andrews,Chevrolet,Altima,2022,35176,0.104578829,3678.66
9/12/2022,Jennifer Ramos,John Scott,Ford,Altima,2022,17066,0.086467476,1475.65
10/3/2022,Brian Garcia,Jason Cruz,Toyota,Silverado,2014,47226,0.139917467,6607.74
8/22/2022,Adam Wood,Travis Thompson,Toyota,F-150,2020,25118,0.128631114,3230.96
3/20/2023,Matthew Johnson,Caitlyn Richard,Honda,Civic,2018,16197,0.074176616,1201.44
3/28/2023,Stephanie Mendez,Aaron Villarreal,Nissan,Silverado,2017,46379,0.083835787,3888.22
4/22/2023,Joshua Norris,Stephanie Flores,Chevrolet,Civic,2019,40928,0.105360326,4312.19
7/25/2022,Dustin Cross,Taylor Mays,Ford,Civic,2017,40508,0.102279635,4143.14
9/3/2022,Ashley Price,Chloe Poole,Chevrolet,Silverado,2011,31329,0.144237117,4518.8
6/2/2022,Michael Rose,Guy Dunn,Toyota,F-150,2020,16607,0.067703838,1124.36
12/8/2022,Allison Thompson,Kathryn Calderon,Toyota,Altima,2012,44626,0.142804248,6372.78
7/21/2022,Teresa Ayala,Emily Shaffer,Nissan,F-150,2020,44749,0.059810291,2676.45
10/14/2022,Wayne Rosales,John Chen,Chevrolet,F-150,2022,44045,0.079138904,3485.67
7/11/2022,Ethan Shaw,Jessica Hansen,Chevrolet,Corolla,2021,45577,0.058182145,2651.77
3/16/2023,Jennifer Marshall,Mrs. Jennifer Freeman,Nissan,Altima,2017,24556,0.144560321,3549.82
1/18/2023,Mr. Nicholas Mckinney Jr.,Michael Powell,Toyota,Civic,2015,46394,0.093697184,4346.99
6/11/2022,Samuel Rogers,Sara Brown,Ford,Corolla,2011,45253,0.147677853,6682.87
9/19/2022,Savannah Young,Rhonda Joyce,Chevrolet,Corolla,2018,20501,0.134708041,2761.65
3/26/2023,Justin Marks,William Mccoy,Toyota,Altima,2016,39471,0.057208093,2258.06
2/4/2023,Christopher Werner,James Turner,Ford,Altima,2013,13015,0.080918658,1053.16
10/31/2022,Paul Everett,Donald Scott,Nissan,F-150,2022,11674,0.095987701,1120.56
8/12/2022,Eddie Hobbs,Jennifer Brown,Honda,Altima,2018,46685,0.105567478,4928.42
2/14/2023,Stephen Hall,William Harrington,Toyota,Silverado,2020,40069,0.092081384,3689.61
6/21/2022,Nathaniel Torres PhD,Cynthia Cooper,Toyota,Silverado,2020,15614,0.069611383,1086.91
1/12/2023,Jade Harris,Cassandra Strong,Nissan,F-150,2012,18909,0.054739508,1035.07
6/26/2022,Kevin Alexander,Daniel Barry,Ford,Civic,2010,40800,0.111256449,4539.26
8/17/2022,Mrs. Christina Ellis PhD,Jon Smith MD,Toyota,Corolla,2020,18335,0.142564597,2613.92
4/25/2023,Dustin Buckley,Dr. Christopher Adams,Ford,F-150,2013,36040,0.053858951,1941.08
7/24/2022,Bailey Alexander,Brenda Brewer,Nissan,Silverado,2012,26118,0.124680735,3256.41
12/23/2022,Jose Frey MD,Jonathan James,Honda,Silverado,2016,29515,0.099754997,2944.27
11/6/2022,Natasha Moore,Veronica Allen,Nissan,F-150,2016,44777,0.059245081,2652.82
1/13/2023,Jessica Phillips,Jonathan Bishop,Toyota,Altima,2012,34645,0.078931726,2734.59
5/22/2022,Dawn Castillo,Kevin Hernandez,Nissan,Silverado,2016,42033,0.054128117,2275.17
8/20/2022,Christopher Carpenter,Johnny Hernandez,Honda,Silverado,2019,27370,0.050309486,1376.97
10/22/2022,Jill Harris,Frank Jones,Nissan,F-150,2017,13519,0.087192076,1178.75
9/19/2022,Joshua Chen,Sheryl Lozano,Toyota,F-150,2017,26165,0.12884838,3371.32
5/30/2022,Margaret Anderson,Billy Gomez,Toyota,Silverado,2012,31534,0.063952042,2016.66
5/17/2022,Bill Bailey,Anita Sutton,Nissan,Silverado,2017,20412,0.147210209,3004.85
12/31/2022,Dominique Kramer,Jeremy Martinez,Chevrolet,F-150,2016,27546,0.08436544,2323.93
1/14/2023,Thomas Baker,Benjamin Alexander,Ford,F-150,2018,15656,0.088531928,1386.06
4/20/2023,Christopher Stevens,Brent Bailey,Honda,Altima,2014,27248,0.068399666,1863.75
10/24/2022,Gary Scott,Michelle Gould,Toyota,F-150,2020,47799,0.098830599,4724
7/11/2022,James Spencer,Michael Johnson,Ford,Silverado,2012,25117,0.10798589,2712.28
10/15/2022,Antonio Stevens,Robert Perkins,Chevrolet,Corolla,2015,18281,0.134372732,2456.47
4/8/2023,Sara Vega,Kaylee Gonzalez,Chevrolet,Altima,2010,24602,0.088664114,2181.31
3/31/2023,Dana Scott,Jamie Mccall,Chevrolet,Corolla,2010,31099,0.114850434,3571.73
9/14/2022,Christopher Sanders,Lauren Watts,Honda,Corolla,2022,26193,0.082310299,2155.95
4/9/2023,Susan Garrison,Michael Ray,Toyota,F-150,2017,36471,0.13099598,4777.55
3/1/2023,Bruce Collins,Edgar Garza,Nissan,Silverado,2019,49539,0.089493287,4433.41
7/10/2022,Tammy Adams,Nicholas Solomon DDS,Honda,F-150,2020,10297,0.060090987,618.76
5/15/2022,Anthony Smith,Dr. Vanessa Johnson MD,Honda,Silverado,2017,30793,0.109577528,3374.22
3/10/2023,Rebecca Jimenez,Lucas Johnson,Nissan,F-150,2010,39629,0.064437265,2553.58
5/1/2022,Charlotte Moreno,Brittany Pierce,Chevrolet,Silverado,2014,35536,0.068087709,2419.56
4/18/2023,James Ford,Christopher Erickson,Nissan,Corolla,2022,15045,0.092889587,1397.52
2/26/2023,Ann Taylor,Justin Carpenter,Honda,Corolla,2017,19368,0.086913884,1683.35
3/16/2023,Amanda Benitez,Jason Taylor,Honda,Civic,2019,13488,0.104484727,1409.29
8/2/2022,Shannon Sanford,Lonnie Brooks,Ford,F-150,2015,44505,0.082782022,3684.21
2/25/2023,Zachary Fox,Philip Ferguson,Chevrolet,Corolla,2021,47859,0.139482926,6675.51
9/2/2022,Barbara Estes,Jessica Fletcher,Honda,F-150,2014,45491,0.118140591,5374.33
10/22/2022,Ashley Anderson,Michelle Dillon,Nissan,F-150,2014,21710,0.117675003,2554.72
7/11/2022,Tracy Edwards,Thomas Sampson,Honda,Corolla,2016,18919,0.050662039,958.48
11/7/2022,Jennifer Schaefer,Donna Tyler,Ford,Civic,2012,24696,0.080700743,1992.99
9/6/2022,Anthony Black,Fernando Sanders,Toyota,Corolla,2011,19378,0.121475558,2353.95
3/4/2023,Jonathan Mcdonald,Earl Robbins,Nissan,Corolla,2020,16031,0.127895735,2050.3
2/5/2023,Brittany Jacobs,Yolanda Anderson,Chevrolet,Altima,2014,11845,0.099743673,1181.46
6/21/2022,Jacqueline Mcconnell MD,Michael Martin DDS,Nissan,Silverado,2013,38449,0.072240693,2777.58
7/19/2022,Duane Scott,Sergio Obrien,Nissan,Corolla,2019,46742,0.074375672,3476.47
12/31/2022,Andrew Garcia,Deborah Watson,Toyota,Civic,2015,42541,0.104963081,4465.23
12/1/2022,Rachel Weeks,Megan Peterson,Nissan,Corolla,2016,28341,0.107830056,3056.01
